id,question_id,isTrue,answer,explanation,indexation
6156,1232,0,Réponse 1,Explication,1
6157,1232,1,Réponse 2,Explication,2
6158,1232,1,Réponse 3,Explication,3
6159,1232,0,Réponse 4,Explication,4
6160,1232,0,Réponse 5,Explication,5
6161,1233,0,Réponse 1,Explication,1
6162,1233,0,Réponse 2,Explication,2
6163,1233,0,Réponse 3,Explication,3
6164,1233,0,Réponse 4,Explication,4
6165,1233,1,Réponse 5,Explication,5
6166,1234,0,Réponse 1,Explication,1
6167,1234,1,Réponse 2,Explication,2
6168,1234,0,Réponse 3,Explication,3
6169,1234,0,Réponse 4,Explication,4
6170,1234,0,Réponse 5,Explication,5
6171,1235,1,Réponse 1,Explication,1
6172,1235,0,Réponse 2,Explication,2
6173,1235,0,Réponse 3,Explication,3
6174,1235,1,Réponse 4,Explication,4
6175,1235,0,Réponse 5,Explication,5
6176,1236,1,Réponse 1,Explication,1
6177,1236,0,Réponse 2,Explication,2
6178,1236,0,Réponse 3,Explication,3
6179,1236,0,Réponse 4,Explication,4
6180,1236,0,Réponse 5,Explication,5
6181,1237,0,Réponse 1,Explication,1
6182,1237,1,Réponse 2,Explication,2
6183,1237,0,Réponse 3,Explication,3
6184,1237,0,Réponse 4,Explication,4
6185,1237,1,Réponse 5,Explication,5
6186,1238,1,Réponse 1,Explication,1
6187,1238,0,Réponse 2,Explication,2
6188,1238,0,Réponse 3,Explication,3
6189,1238,0,Réponse 4,Explication,4
6190,1238,1,Réponse 5,Explication,5
6191,1239,0,Réponse 1,Explication,1
6192,1239,0,Réponse 2,Explication,2
6193,1239,0,Réponse 3,Explication,3
6194,1239,0,Réponse 4,Explication,4
6195,1239,1,Réponse 5,Explication,5
6196,1240,0,Réponse 1,Explication,1
6197,1240,0,Réponse 2,Explication,2
6198,1240,1,Réponse 3,Explication,3
6199,1240,0,Réponse 4,Explication,4
6200,1240,1,Réponse 5,Explication,5
6201,1241,0,Réponse 1,Explication,1
6202,1241,1,Réponse 2,Explication,2
6203,1241,0,Réponse 3,Explication,3
6204,1241,1,Réponse 4,Explication,4
6205,1241,0,Réponse 5,Explication,5
6206,1242,0,Réponse 1,Explication,1
6207,1242,0,Réponse 2,Explication,2
6208,1242,0,Réponse 3,Explication,3
6209,1242,1,Réponse 4,Explication,4
6210,1242,1,Réponse 5,Explication,5
6211,1243,0,Réponse 1,Explication,1
6212,1243,0,Réponse 2,Explication,2
6213,1243,0,Réponse 3,Explication,3
6214,1243,0,Réponse 4,Explication,4
6215,1243,1,Réponse 5,Explication,5
6216,1244,0,Réponse 1,Explication,1
6217,1244,0,Réponse 2,Explication,2
6218,1244,0,Réponse 3,Explication,3
6219,1244,1,Réponse 4,Explication,4
6220,1244,0,Réponse 5,Explication,5
6221,1245,0,Réponse 1,Explication,1
6222,1245,0,Réponse 2,Explication,2
6223,1245,0,Réponse 3,Explication,3
6224,1245,0,Réponse 4,Explication,4
6225,1245,1,Réponse 5,Explication,5
6226,1246,0,Réponse 1,Explication,1
6227,1246,1,Réponse 2,Explication,2
6228,1246,0,Réponse 3,Explication,3
6229,1246,1,Réponse 4,Explication,4
6230,1246,0,Réponse 5,Explication,5
6231,1247,1,Réponse 1,Explication,1
6232,1247,0,Réponse 2,Explication,2
6233,1247,0,Réponse 3,Explication,3
6234,1247,1,Réponse 4,Explication,4
6235,1247,0,Réponse 5,Explication,5
6236,1248,0,Réponse 1,Explication,1
6237,1248,0,Réponse 2,Explication,2
6238,1248,0,Réponse 3,Explication,3
6239,1248,1,Réponse 4,Explication,4
6240,1248,0,Réponse 5,Explication,5
6241,1249,0,Réponse 1,Explication,1
6242,1249,0,Réponse 2,Explication,2
6243,1249,0,Réponse 3,Explication,3
6244,1249,0,Réponse 4,Explication,4
6245,1249,1,Réponse 5,Explication,5
6246,1250,0,Réponse 1,Explication,1
6247,1250,1,Réponse 2,Explication,2
6248,1250,0,Réponse 3,Explication,3
6249,1250,0,Réponse 4,Explication,4
6250,1250,1,Réponse 5,Explication,5
6251,1251,0,Réponse 1,Explication,1
6252,1251,0,Réponse 2,Explication,2
6253,1251,0,Réponse 3,Explication,3
6254,1251,1,Réponse 4,Explication,4
6255,1251,0,Réponse 5,Explication,5
6256,1252,0,Réponse 1,Explication,1
6257,1252,0,Réponse 2,Explication,2
6258,1252,1,Réponse 3,Explication,3
6259,1252,1,Réponse 4,Explication,4
6260,1252,0,Réponse 5,Explication,5
6261,1253,0,Réponse 1,Explication,1
6262,1253,1,Réponse 2,Explication,2
6263,1253,0,Réponse 3,Explication,3
6264,1253,0,Réponse 4,Explication,4
6265,1253,1,Réponse 5,Explication,5
6266,1254,1,Réponse 1,Explication,1
6267,1254,0,Réponse 2,Explication,2
6268,1254,0,Réponse 3,Explication,3
6269,1254,0,Réponse 4,Explication,4
6270,1254,0,Réponse 5,Explication,5
6271,1255,0,Réponse 1,Explication,1
6272,1255,1,Réponse 2,Explication,2
6273,1255,1,Réponse 3,Explication,3
6274,1255,0,Réponse 4,Explication,4
6275,1255,0,Réponse 5,Explication,5
6276,1256,0,Réponse 1,Explication,1
6277,1256,1,Réponse 2,Explication,2
6278,1256,1,Réponse 3,Explication,3
6279,1256,0,Réponse 4,Explication,4
6280,1256,0,Réponse 5,Explication,5
6281,1257,1,Réponse 1,Explication,1
6282,1257,1,Réponse 2,Explication,2
6283,1257,0,Réponse 3,Explication,3
6284,1257,0,Réponse 4,Explication,4
6285,1257,0,Réponse 5,Explication,5
6286,1258,0,Réponse 1,Explication,1
6287,1258,1,Réponse 2,Explication,2
6288,1258,0,Réponse 3,Explication,3
6289,1258,0,Réponse 4,Explication,4
6290,1258,0,Réponse 5,Explication,5
6291,1259,0,Réponse 1,Explication,1
6292,1259,0,Réponse 2,Explication,2
6293,1259,0,Réponse 3,Explication,3
6294,1259,0,Réponse 4,Explication,4
6295,1259,1,Réponse 5,Explication,5
6296,1260,0,Réponse 1,Explication,1
6297,1260,0,Réponse 2,Explication,2
6298,1260,0,Réponse 3,Explication,3
6299,1260,0,Réponse 4,Explication,4
6300,1260,1,Réponse 5,Explication,5
6301,1261,1,Réponse 1,Explication,1
6302,1261,1,Réponse 2,Explication,2
6303,1261,0,Réponse 3,Explication,3
6304,1261,0,Réponse 4,Explication,4
6305,1261,0,Réponse 5,Explication,5
6306,1262,0,Réponse 1,Explication,1
6307,1262,0,Réponse 2,Explication,2
6308,1262,1,Réponse 3,Explication,3
6309,1262,0,Réponse 4,Explication,4
6310,1262,1,Réponse 5,Explication,5
6311,1263,0,Réponse 1,Explication,1
6312,1263,0,Réponse 2,Explication,2
6313,1263,0,Réponse 3,Explication,3
6314,1263,1,Réponse 4,Explication,4
6315,1263,0,Réponse 5,Explication,5
6316,1264,0,Réponse 1,Explication,1
6317,1264,0,Réponse 2,Explication,2
6318,1264,1,Réponse 3,Explication,3
6319,1264,0,Réponse 4,Explication,4
6320,1264,0,Réponse 5,Explication,5
6321,1265,0,Réponse 1,Explication,1
6322,1265,1,Réponse 2,Explication,2
6323,1265,1,Réponse 3,Explication,3
6324,1265,0,Réponse 4,Explication,4
6325,1265,0,Réponse 5,Explication,5
6326,1266,0,Réponse 1,Explication,1
6327,1266,0,Réponse 2,Explication,2
6328,1266,0,Réponse 3,Explication,3
6329,1266,0,Réponse 4,Explication,4
6330,1266,1,Réponse 5,Explication,5
6331,1267,1,Réponse 1,Explication,1
6332,1267,1,Réponse 2,Explication,2
6333,1267,0,Réponse 3,Explication,3
6334,1267,0,Réponse 4,Explication,4
6335,1267,0,Réponse 5,Explication,5
6336,1268,1,Réponse 1,Explication,1
6337,1268,0,Réponse 2,Explication,2
6338,1268,0,Réponse 3,Explication,3
6339,1268,1,Réponse 4,Explication,4
6340,1268,0,Réponse 5,Explication,5
6341,1269,0,Réponse 1,Explication,1
6342,1269,1,Réponse 2,Explication,2
6343,1269,0,Réponse 3,Explication,3
6344,1269,0,Réponse 4,Explication,4
6345,1269,0,Réponse 5,Explication,5
6346,1270,0,Réponse 1,Explication,1
6347,1270,1,Réponse 2,Explication,2
6348,1270,0,Réponse 3,Explication,3
6349,1270,0,Réponse 4,Explication,4
6350,1270,1,Réponse 5,Explication,5
6351,1271,0,Réponse 1,Explication,1
6352,1271,1,Réponse 2,Explication,2
6353,1271,1,Réponse 3,Explication,3
6354,1271,0,Réponse 4,Explication,4
6355,1271,0,Réponse 5,Explication,5
6356,1272,0,Réponse 1,Explication,1
6357,1272,1,Réponse 2,Explication,2
6358,1272,1,Réponse 3,Explication,3
6359,1272,0,Réponse 4,Explication,4
6360,1272,0,Réponse 5,Explication,5
6361,1273,0,Réponse 1,Explication,1
6362,1273,1,Réponse 2,Explication,2
6363,1273,0,Réponse 3,Explication,3
6364,1273,0,Réponse 4,Explication,4
6365,1273,0,Réponse 5,Explication,5
6366,1274,1,Réponse 1,Explication,1
6367,1274,0,Réponse 2,Explication,2
6368,1274,0,Réponse 3,Explication,3
6369,1274,0,Réponse 4,Explication,4
6370,1274,0,Réponse 5,Explication,5
6371,1275,0,Réponse 1,Explication,1
6372,1275,0,Réponse 2,Explication,2
6373,1275,0,Réponse 3,Explication,3
6374,1275,1,Réponse 4,Explication,4
6375,1275,0,Réponse 5,Explication,5
6376,1276,1,Réponse 1,Explication,1
6377,1276,0,Réponse 2,Explication,2
6378,1276,0,Réponse 3,Explication,3
6379,1276,0,Réponse 4,Explication,4
6380,1276,1,Réponse 5,Explication,5
6381,1277,0,Réponse 1,Explication,1
6382,1277,0,Réponse 2,Explication,2
6383,1277,0,Réponse 3,Explication,3
6384,1277,1,Réponse 4,Explication,4
6385,1277,1,Réponse 5,Explication,5
6386,1278,1,Réponse 1,Explication,1
6387,1278,0,Réponse 2,Explication,2
6388,1278,0,Réponse 3,Explication,3
6389,1278,0,Réponse 4,Explication,4
6390,1278,0,Réponse 5,Explication,5
6391,1279,0,Réponse 1,Explication,1
6392,1279,1,Réponse 2,Explication,2
6393,1279,0,Réponse 3,Explication,3
6394,1279,0,Réponse 4,Explication,4
6395,1279,0,Réponse 5,Explication,5
6396,1280,1,Réponse 1,Explication,1
6397,1280,0,Réponse 2,Explication,2
6398,1280,0,Réponse 3,Explication,3
6399,1280,1,Réponse 4,Explication,4
6400,1280,0,Réponse 5,Explication,5
6401,1281,0,Réponse 1,Explication,1
6402,1281,0,Réponse 2,Explication,2
6403,1281,0,Réponse 3,Explication,3
6404,1281,0,Réponse 4,Explication,4
6405,1281,1,Réponse 5,Explication,5
6406,1282,0,Réponse 1,Explication,1
6407,1282,0,Réponse 2,Explication,2
6408,1282,1,Réponse 3,Explication,3
6409,1282,0,Réponse 4,Explication,4
6410,1282,1,Réponse 5,Explication,5
6411,1283,1,Réponse 1,Explication,1
6412,1283,0,Réponse 2,Explication,2
6413,1283,0,Réponse 3,Explication,3
6414,1283,1,Réponse 4,Explication,4
6415,1283,0,Réponse 5,Explication,5
6416,1284,0,Réponse 1,Explication,1
6417,1284,0,Réponse 2,Explication,2
6418,1284,0,Réponse 3,Explication,3
6419,1284,0,Réponse 4,Explication,4
6420,1284,1,Réponse 5,Explication,5
6421,1285,0,Réponse 1,Explication,1
6422,1285,1,Réponse 2,Explication,2
6423,1285,0,Réponse 3,Explication,3
6424,1285,0,Réponse 4,Explication,4
6425,1285,1,Réponse 5,Explication,5
6426,1286,1,Réponse 1,Explication,1
6427,1286,0,Réponse 2,Explication,2
6428,1286,0,Réponse 3,Explication,3
6429,1286,1,Réponse 4,Explication,4
6430,1286,0,Réponse 5,Explication,5
6431,1287,0,Réponse 1,Explication,1
6432,1287,0,Réponse 2,Explication,2
6433,1287,1,Réponse 3,Explication,3
6434,1287,1,Réponse 4,Explication,4
6435,1287,0,Réponse 5,Explication,5
6436,1288,0,Réponse 1,Explication,1
6437,1288,1,Réponse 2,Explication,2
6438,1288,0,Réponse 3,Explication,3
6439,1288,0,Réponse 4,Explication,4
6440,1288,0,Réponse 5,Explication,5
6441,1289,0,Réponse 1,Explication,1
6442,1289,0,Réponse 2,Explication,2
6443,1289,0,Réponse 3,Explication,3
6444,1289,1,Réponse 4,Explication,4
6445,1289,0,Réponse 5,Explication,5
6446,1290,0,Réponse 1,Explication,1
6447,1290,1,Réponse 2,Explication,2
6448,1290,0,Réponse 3,Explication,3
6449,1290,0,Réponse 4,Explication,4
6450,1290,0,Réponse 5,Explication,5
6451,1291,0,Réponse 1,Explication,1
6452,1291,1,Réponse 2,Explication,2
6453,1291,0,Réponse 3,Explication,3
6454,1291,1,Réponse 4,Explication,4
6455,1291,0,Réponse 5,Explication,5
6456,1292,0,Réponse 1,Explication,1
6457,1292,1,Réponse 2,Explication,2
6458,1292,0,Réponse 3,Explication,3
6459,1292,1,Réponse 4,Explication,4
6460,1292,0,Réponse 5,Explication,5
6461,1293,0,Réponse 1,Explication,1
6462,1293,0,Réponse 2,Explication,2
6463,1293,1,Réponse 3,Explication,3
6464,1293,0,Réponse 4,Explication,4
6465,1293,0,Réponse 5,Explication,5
6466,1294,0,Réponse 1,Explication,1
6467,1294,0,Réponse 2,Explication,2
6468,1294,1,Réponse 3,Explication,3
6469,1294,0,Réponse 4,Explication,4
6470,1294,0,Réponse 5,Explication,5
6471,1295,0,Réponse 1,Explication,1
6472,1295,1,Réponse 2,Explication,2
6473,1295,0,Réponse 3,Explication,3
6474,1295,0,Réponse 4,Explication,4
6475,1295,1,Réponse 5,Explication,5
6476,1296,0,Réponse 1,Explication,1
6477,1296,1,Réponse 2,Explication,2
6478,1296,0,Réponse 3,Explication,3
6479,1296,0,Réponse 4,Explication,4
6480,1296,0,Réponse 5,Explication,5
6481,1297,0,Réponse 1,Explication,1
6482,1297,0,Réponse 2,Explication,2
6483,1297,0,Réponse 3,Explication,3
6484,1297,1,Réponse 4,Explication,4
6485,1297,1,Réponse 5,Explication,5
6486,1298,0,Réponse 1,Explication,1
6487,1298,0,Réponse 2,Explication,2
6488,1298,0,Réponse 3,Explication,3
6489,1298,1,Réponse 4,Explication,4
6490,1298,1,Réponse 5,Explication,5
6491,1299,1,Réponse 1,Explication,1
6492,1299,0,Réponse 2,Explication,2
6493,1299,0,Réponse 3,Explication,3
6494,1299,0,Réponse 4,Explication,4
6495,1299,0,Réponse 5,Explication,5
6496,1300,0,Réponse 1,Explication,1
6497,1300,0,Réponse 2,Explication,2
6498,1300,1,Réponse 3,Explication,3
6499,1300,1,Réponse 4,Explication,4
6500,1300,0,Réponse 5,Explication,5
6501,1301,1,Réponse 1,Explication,1
6502,1301,0,Réponse 2,Explication,2
6503,1301,1,Réponse 3,Explication,3
6504,1301,0,Réponse 4,Explication,4
6505,1301,0,Réponse 5,Explication,5
6506,1302,1,Réponse 1,Explication,1
6507,1302,0,Réponse 2,Explication,2
6508,1302,0,Réponse 3,Explication,3
6509,1302,0,Réponse 4,Explication,4
6510,1302,1,Réponse 5,Explication,5
6511,1303,0,Réponse 1,Explication,1
6512,1303,0,Réponse 2,Explication,2
6513,1303,1,Réponse 3,Explication,3
6514,1303,0,Réponse 4,Explication,4
6515,1303,0,Réponse 5,Explication,5
6516,1304,1,Réponse 1,Explication,1
6517,1304,0,Réponse 2,Explication,2
6518,1304,0,Réponse 3,Explication,3
6519,1304,0,Réponse 4,Explication,4
6520,1304,0,Réponse 5,Explication,5
6521,1305,1,Réponse 1,Explication,1
6522,1305,0,Réponse 2,Explication,2
6523,1305,0,Réponse 3,Explication,3
6524,1305,0,Réponse 4,Explication,4
6525,1305,0,Réponse 5,Explication,5
6526,1306,1,Réponse 1,Explication,1
6527,1306,1,Réponse 2,Explication,2
6528,1306,0,Réponse 3,Explication,3
6529,1306,0,Réponse 4,Explication,4
6530,1306,0,Réponse 5,Explication,5
6531,1307,0,Réponse 1,Explication,1
6532,1307,1,Réponse 2,Explication,2
6533,1307,0,Réponse 3,Explication,3
6534,1307,1,Réponse 4,Explication,4
6535,1307,0,Réponse 5,Explication,5
6536,1308,1,Réponse 1,Explication,1
6537,1308,0,Réponse 2,Explication,2
6538,1308,0,Réponse 3,Explication,3
6539,1308,0,Réponse 4,Explication,4
6540,1308,0,Réponse 5,Explication,5
6541,1309,0,Réponse 1,Explication,1
6542,1309,0,Réponse 2,Explication,2
6543,1309,0,Réponse 3,Explication,3
6544,1309,0,Réponse 4,Explication,4
6545,1309,1,Réponse 5,Explication,5
6546,1310,1,Réponse 1,Explication,1
6547,1310,0,Réponse 2,Explication,2
6548,1310,1,Réponse 3,Explication,3
6549,1310,0,Réponse 4,Explication,4
6550,1310,0,Réponse 5,Explication,5
6551,1311,1,Réponse 1,Explication,1
6552,1311,0,Réponse 2,Explication,2
6553,1311,0,Réponse 3,Explication,3
6554,1311,0,Réponse 4,Explication,4
6555,1311,0,Réponse 5,Explication,5
6556,1312,1,Réponse 1,Explication,1
6557,1312,0,Réponse 2,Explication,2
6558,1312,1,Réponse 3,Explication,3
6559,1312,0,Réponse 4,Explication,4
6560,1312,0,Réponse 5,Explication,5
6561,1313,0,Réponse 1,Explication,1
6562,1313,0,Réponse 2,Explication,2
6563,1313,1,Réponse 3,Explication,3
6564,1313,1,Réponse 4,Explication,4
6565,1313,0,Réponse 5,Explication,5
6566,1314,0,Réponse 1,Explication,1
6567,1314,0,Réponse 2,Explication,2
6568,1314,0,Réponse 3,Explication,3
6569,1314,1,Réponse 4,Explication,4
6570,1314,0,Réponse 5,Explication,5
6571,1315,0,Réponse 1,Explication,1
6572,1315,0,Réponse 2,Explication,2
6573,1315,1,Réponse 3,Explication,3
6574,1315,1,Réponse 4,Explication,4
6575,1315,0,Réponse 5,Explication,5
6576,1316,0,Réponse 1,Explication,1
6577,1316,0,Réponse 2,Explication,2
6578,1316,0,Réponse 3,Explication,3
6579,1316,1,Réponse 4,Explication,4
6580,1316,1,Réponse 5,Explication,5
6581,1317,0,Réponse 1,Explication,1
6582,1317,0,Réponse 2,Explication,2
6583,1317,0,Réponse 3,Explication,3
6584,1317,1,Réponse 4,Explication,4
6585,1317,1,Réponse 5,Explication,5
6586,1318,1,Réponse 1,Explication,1
6587,1318,0,Réponse 2,Explication,2
6588,1318,0,Réponse 3,Explication,3
6589,1318,0,Réponse 4,Explication,4
6590,1318,0,Réponse 5,Explication,5
6591,1319,0,Réponse 1,Explication,1
6592,1319,0,Réponse 2,Explication,2
6593,1319,1,Réponse 3,Explication,3
6594,1319,0,Réponse 4,Explication,4
6595,1319,0,Réponse 5,Explication,5
6596,1320,1,Réponse 1,Explication,1
6597,1320,0,Réponse 2,Explication,2
6598,1320,0,Réponse 3,Explication,3
6599,1320,0,Réponse 4,Explication,4
6600,1320,0,Réponse 5,Explication,5
6601,1321,0,Réponse 1,Explication,1
6602,1321,0,Réponse 2,Explication,2
6603,1321,1,Réponse 3,Explication,3
6604,1321,1,Réponse 4,Explication,4
6605,1321,0,Réponse 5,Explication,5
6606,1322,1,Réponse 1,Explication,1
6607,1322,0,Réponse 2,Explication,2
6608,1322,0,Réponse 3,Explication,3
6609,1322,1,Réponse 4,Explication,4
6610,1322,0,Réponse 5,Explication,5
6611,1323,0,Réponse 1,Explication,1
6612,1323,0,Réponse 2,Explication,2
6613,1323,0,Réponse 3,Explication,3
6614,1323,1,Réponse 4,Explication,4
6615,1323,0,Réponse 5,Explication,5
6616,1324,0,Réponse 1,Explication,1
6617,1324,0,Réponse 2,Explication,2
6618,1324,1,Réponse 3,Explication,3
6619,1324,0,Réponse 4,Explication,4
6620,1324,0,Réponse 5,Explication,5
6621,1325,0,Réponse 1,Explication,1
6622,1325,0,Réponse 2,Explication,2
6623,1325,0,Réponse 3,Explication,3
6624,1325,1,Réponse 4,Explication,4
6625,1325,1,Réponse 5,Explication,5
6626,1326,1,Réponse 1,Explication,1
6627,1326,0,Réponse 2,Explication,2
6628,1326,0,Réponse 3,Explication,3
6629,1326,0,Réponse 4,Explication,4
6630,1326,0,Réponse 5,Explication,5
6631,1327,0,Réponse 1,Explication,1
6632,1327,1,Réponse 2,Explication,2
6633,1327,0,Réponse 3,Explication,3
6634,1327,0,Réponse 4,Explication,4
6635,1327,1,Réponse 5,Explication,5
6636,1328,1,Réponse 1,Explication,1
6637,1328,1,Réponse 2,Explication,2
6638,1328,0,Réponse 3,Explication,3
6639,1328,0,Réponse 4,Explication,4
6640,1328,0,Réponse 5,Explication,5
6641,1329,0,Réponse 1,Explication,1
6642,1329,0,Réponse 2,Explication,2
6643,1329,0,Réponse 3,Explication,3
6644,1329,0,Réponse 4,Explication,4
6645,1329,1,Réponse 5,Explication,5
6646,1330,0,Réponse 1,Explication,1
6647,1330,1,Réponse 2,Explication,2
6648,1330,1,Réponse 3,Explication,3
6649,1330,0,Réponse 4,Explication,4
6650,1330,0,Réponse 5,Explication,5
6651,1331,1,Réponse 1,Explication,1
6652,1331,0,Réponse 2,Explication,2
6653,1331,0,Réponse 3,Explication,3
6654,1331,0,Réponse 4,Explication,4
6655,1331,1,Réponse 5,Explication,5
6656,1332,1,Réponse 1,Explication,1
6657,1332,1,Réponse 2,Explication,2
6658,1332,0,Réponse 3,Explication,3
6659,1332,0,Réponse 4,Explication,4
6660,1332,0,Réponse 5,Explication,5
6661,1333,0,Réponse 1,Explication,1
6662,1333,0,Réponse 2,Explication,2
6663,1333,0,Réponse 3,Explication,3
6664,1333,0,Réponse 4,Explication,4
6665,1333,1,Réponse 5,Explication,5
6666,1334,0,Réponse 1,Explication,1
6667,1334,0,Réponse 2,Explication,2
6668,1334,0,Réponse 3,Explication,3
6669,1334,1,Réponse 4,Explication,4
6670,1334,0,Réponse 5,Explication,5
6671,1335,1,Réponse 1,Explication,1
6672,1335,0,Réponse 2,Explication,2
6673,1335,0,Réponse 3,Explication,3
6674,1335,0,Réponse 4,Explication,4
6675,1335,0,Réponse 5,Explication,5
